Field1_links,Field2,Field3_text,Field3_links,Field4_text,Field4_links,Field5_text,Field5_links,Field6,Field7,Field8_text,Field8_links,Field9,Field10_text,Field10_links,Field11_text,Field11_links,Field12_text,Field12_links,Field13_text,Field13_links,Field14_text,Field14_links,Field15,Field16
https://www.imdb.com/title/tt0813726/?ref_=sr_t_375,Kaybolan Yillar,Yesim Büber,https://www.imdb.com/name/nm1650040/?ref_=tt_ov_st,Saruhan Hünel,https://www.imdb.com/name/nm1854824/?ref_=tt_ov_st,Umut Tabak,https://www.imdb.com/name/nm3737815/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt0813726/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt0949686/?ref_=sr_t_376,Kurtlar Vadisi: Terör,Necati Sasmaz,https://www.imdb.com/name/nm1699093/?ref_=tt_ov_st,Gürkan Uygun,https://www.imdb.com/name/nm1699178/?ref_=tt_ov_st,Sönmez Atasoy,https://www.imdb.com/name/nm1772479/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt0949686/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt14193896/?ref_=sr_t_377,Metot,Serkan Keskin,https://www.imdb.com/name/nm1763577/?ref_=tt_ov_st,Sebnem Hassanisoughi,https://www.imdb.com/name/nm4792408/?ref_=tt_ov_st,Mustafa Kirantepe,https://www.imdb.com/name/nm3692062/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt14193896/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt3707700/?ref_=sr_t_378,Bugünün Saraylisi,Baris Arduç,https://www.imdb.com/name/nm6882090/?ref_=tt_ov_st,Cansu Tosun,https://www.imdb.com/name/nm5424945/?ref_=tt_ov_st,Begüm Akkaya,https://www.imdb.com/name/nm3117945/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt3707700/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt7999996/?ref_=sr_t_379,Dip,Ilker Kaleli,https://www.imdb.com/name/nm4786389/?ref_=tt_ov_st,Neslihan Atagül,https://www.imdb.com/name/nm3744351/?ref_=tt_ov_st,Berrak Tüzünataç,https://www.imdb.com/name/nm2129812/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt7999996/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt1592293/?ref_=sr_t_380,Hanimin Çiftligi,Özgü Namal,https://www.imdb.com/name/nm1031569/?ref_=tt_ov_st,Caner Cindoruk,https://www.imdb.com/name/nm3319111/?ref_=tt_ov_st,Mehmet Çevik,https://www.imdb.com/name/nm2581382/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt1592293/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt29621957/?ref_=sr_t_381,Aska Düsman,Nazan Kesal,https://www.imdb.com/name/nm0456400/?ref_=tt_ov_st,Buse Meral,https://www.imdb.com/name/nm9961222/?ref_=tt_ov_st,Cem Yigit Uzümoglu,https://www.imdb.com/name/nm8793240/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt29621957/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt10682186/?ref_=sr_t_382,Kuzey Yildizi,Ismail Demirci,https://www.imdb.com/name/nm6806343/?ref_=tt_ov_st,Aslihan Güner,https://www.imdb.com/name/nm2072730/?ref_=tt_ov_st,Toygan Avanoglu,https://www.imdb.com/name/nm6751100/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt10682186/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt0489902/?ref_=sr_t_383,Ihlamurlar Altinda,Nur Sürer,https://www.imdb.com/name/nm0845748/?ref_=tt_ov_st,Bülent Inal,https://www.imdb.com/name/nm1194907/?ref_=tt_ov_st,Sinan Tuzcu,https://www.imdb.com/name/nm2118133/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt0489902/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt22806544/?ref_=sr_t_384,Al Sancak,Ugur Günes,https://www.imdb.com/name/nm5890167/?ref_=tt_ov_st,Gulsim Ali,https://www.imdb.com/name/nm5293970/?ref_=tt_ov_st,Ridvan Aybars Duzey,https://www.imdb.com/name/nm6932068/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt22806544/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt2024922/?ref_=sr_t_385,Lale Devri,Tolgahan Sayisman,https://www.imdb.com/name/nm2277045/?ref_=tt_ov_st,Selen Soyder,https://www.imdb.com/name/nm4203692/?ref_=tt_ov_st,Kenan Bal,https://www.imdb.com/name/nm1284943/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt2024922/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt0424619/?ref_=sr_t_386,Cennet Mahallesi,Melek Baykal,https://www.imdb.com/name/nm0063001/?ref_=tt_ov_st,Ayten Erman,https://www.imdb.com/name/nm2488055/?ref_=tt_ov_st,Alisan,https://www.imdb.com/name/nm1732191/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt0424619/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt9540596/?ref_=sr_t_387,Nöbet,Yurdaer Okur,https://www.imdb.com/name/nm1938148/?ref_=tt_ov_st,Saygin Soysal,https://www.imdb.com/name/nm2203186/?ref_=tt_ov_st,Ipek Karapinar,https://www.imdb.com/name/nm2523462/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt9540596/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt6091552/?ref_=sr_t_388,Adini Sen Koy,Özge Yagiz,https://www.imdb.com/name/nm10497761/?ref_=tt_ov_st,Derya Kurtulus,https://www.imdb.com/name/nm8464718/?ref_=tt_ov_st,Atilla Pekdemir,https://www.imdb.com/name/nm1310982/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt6091552/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt11755606/?ref_=sr_t_389,Hizmetçiler,Deniz Baysal,https://www.imdb.com/name/nm4335569/?ref_=tt_ov_st,Algi Eke,https://www.imdb.com/name/nm3113502/?ref_=tt_ov_st,Selen Domaç,https://www.imdb.com/name/nm5162680/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt11755606/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt14395722/?ref_=sr_t_390,Kazara Ask,Ümit Kantarcilar,https://www.imdb.com/name/nm6844214/?ref_=tt_ov_st,Sude Zulal Güler,https://www.imdb.com/name/nm8243370/?ref_=tt_ov_st,Servet Pandur,https://www.imdb.com/name/nm2375393/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt14395722/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt4900114/?ref_=sr_t_391,Al Yazmalim,Seçkin Özdemir,https://www.imdb.com/name/nm4606131/?ref_=tt_ov_st,Özge Özpirinçci,https://www.imdb.com/name/nm3843449/?ref_=tt_ov_st,Baris Falay,https://www.imdb.com/name/nm2266787/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt4900114/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt9049036/?ref_=sr_t_392,Bir Umut Yeter,Tolgahan Sayisman,https://www.imdb.com/name/nm2277045/?ref_=tt_ov_st,Esra Bilgiç,https://www.imdb.com/name/nm7061820/?ref_=tt_ov_st,Hazal Subasi,https://www.imdb.com/name/nm8464710/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt9049036/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt6042546/?ref_=sr_t_393,Arkadaslar Iyidir,Asli Melisa Uzun,https://www.imdb.com/name/nm7804691/?ref_=tt_ov_st,Idris Nebi Taskan,https://www.imdb.com/name/nm8419928/?ref_=tt_ov_st,Su Kutlu,https://www.imdb.com/name/nm5880157/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt6042546/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt19410126/?ref_=sr_t_394,Içimizdeki Ates,Ipek Filiz Yazici,https://www.imdb.com/name/nm9302832/?ref_=tt_ov_st,Atakan Hosgören,https://www.imdb.com/name/nm9668555/?ref_=tt_ov_st,Gizem Arikan,https://www.imdb.com/name/nm10128205/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt19410126/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt16733832/?ref_=sr_t_395,Adi Sevgi,Yunus Emre Yildirimer,https://www.imdb.com/name/nm5068051/?ref_=tt_ov_st,Gizem Günes,https://www.imdb.com/name/nm9182888/?ref_=tt_ov_st,Nihan Büyükagaç,https://www.imdb.com/name/nm2360261/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt16733832/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt14032126/?ref_=sr_t_396,Hamlet,Erdal Besikçioglu,https://www.imdb.com/name/nm1698655/?ref_=tt_ov_st,Elit Iscan,https://www.imdb.com/name/nm2379003/?ref_=tt_ov_st,Ahmet Rifat Sungar,https://www.imdb.com/name/nm1488483/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt14032126/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt8961058/?ref_=sr_t_397,Kizim,Bugra Gülsoy,https://www.imdb.com/name/nm2744078/?ref_=tt_ov_st,Beren Gokyildiz,https://www.imdb.com/name/nm6905846/?ref_=tt_ov_st,Leyla Lydia Tugutlu,https://www.imdb.com/name/nm5835167/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt8961058/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt6456546/?ref_=sr_t_398,The Cheat,Taha Ulukaya,https://www.imdb.com/name/nm6576029/?ref_=tt_ov_st,Neslihan Ulusoy,https://www.imdb.com/name/nm8835837/?ref_=tt_ov_st,Andac Semerci,https://www.imdb.com/name/nm6576030/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt6456546/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt13381804/?ref_=sr_t_399,Bir Zamanlar Kibris,Ahmet Kural,https://www.imdb.com/name/nm2899002/?ref_=tt_ov_st,Pelin Karahan,https://www.imdb.com/name/nm2661924/?ref_=tt_ov_st,Serkan Çayoglu,https://www.imdb.com/name/nm6751009/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt13381804/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt11790130/?ref_=sr_t_400,Gel Dese Ask,Erkan Petekkaya,https://www.imdb.com/name/nm1759426/?ref_=tt_ov_st,Sebnem Bozoklu,https://www.imdb.com/name/nm3427444/?ref_=tt_ov_st,Ilayda Çevik,https://www.imdb.com/name/nm5645482/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt11790130/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt16539540/?ref_=sr_t_401,Canim Annem,Aysun Güven,https://www.imdb.com/name/nm0351670/?ref_=tt_ov_st,Yavuz Pekdiker,https://www.imdb.com/name/nm7664004/?ref_=tt_ov_st,Birhan Tut,https://www.imdb.com/name/nm10029374/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt16539540/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt2544156/?ref_=sr_t_402,Dila Hanim,Erkan Petekkaya,https://www.imdb.com/name/nm1759426/?ref_=tt_ov_st,Hatice Sendil,https://www.imdb.com/name/nm1847357/?ref_=tt_ov_st,Hülya Darcan,https://www.imdb.com/name/nm0201000/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt2544156/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt2247207/?ref_=sr_t_403,Beni Affet,Nusret Senay,https://www.imdb.com/name/nm1778888/?ref_=tt_ov_st,Ceren Yalazoglu,https://www.imdb.com/name/nm4908352/?ref_=tt_ov_st,Ilkay Kayku Atalay,https://www.imdb.com/name/nm4908166/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt2247207/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt1618952/?ref_=sr_t_404,Gönülçelen,Tuba Büyüküstün,https://www.imdb.com/name/nm1735048/?ref_=tt_ov_st,Cansel Elcin,https://www.imdb.com/name/nm0253024/?ref_=tt_ov_st,Onur Saylak,https://www.imdb.com/name/nm2380484/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt1618952/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt6263656/?ref_=sr_t_405,Hangimiz Sevmedik?,Can Yaman,https://www.imdb.com/name/nm7097848/?ref_=tt_ov_st,Cengiz Bozkurt,https://www.imdb.com/name/nm1892960/?ref_=tt_ov_st,Altan Erkekli,https://www.imdb.com/name/nm0259472/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt6263656/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt27874348/?ref_=sr_t_406,Benim Güzel Ailem,Erdal Özyagcilar,https://www.imdb.com/name/nm0654874/?ref_=tt_ov_st,Onur Buldu,https://www.imdb.com/name/nm5503573/?ref_=tt_ov_st,Melis Babadag,https://www.imdb.com/name/nm4778585/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt27874348/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt22467674/?ref_=sr_t_407,Çöp Adam,Engin Altan Düzyatan,https://www.imdb.com/name/nm1731629/?ref_=tt_ov_st,Elçin Sangu,https://www.imdb.com/name/nm5724370/?ref_=tt_ov_st,Elcin Afacan,https://www.imdb.com/name/nm8470847/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt22467674/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt12498170/?ref_=sr_t_408,Çati Kati Ask,Furkan Andic,https://www.imdb.com/name/nm5230870/?ref_=tt_ov_st,Yigit Kirazci,https://www.imdb.com/name/nm3601734/?ref_=tt_ov_st,Nilay Deniz,https://www.imdb.com/name/nm6895879/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt12498170/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt1171658/?ref_=sr_t_409,Dudaktan Kalbe,Asli Tandogan,https://www.imdb.com/name/nm1703536/?ref_=tt_ov_st,Burak Hakki,https://www.imdb.com/name/nm1759018/?ref_=tt_ov_st,Özge Özder,https://www.imdb.com/name/nm1843091/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt1171658/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt17678840/?ref_=sr_t_410,Annenin Sirridir Çocuk,Irem Helvacioglu,https://www.imdb.com/name/nm7495855/?ref_=tt_ov_st,Engin Öztürk,https://www.imdb.com/name/nm4199713/?ref_=tt_ov_st,Selin Yeninci,https://www.imdb.com/name/nm6446613/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt17678840/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt2361816/?ref_=sr_t_411,Seksenler,Soray Uzun,https://www.imdb.com/name/nm1759693/?ref_=tt_ov_st,Özlem Türkad,https://www.imdb.com/name/nm2278061/?ref_=tt_ov_st,Hakan Bulut,https://www.imdb.com/name/nm3104067/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt2361816/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt0329866/?ref_=sr_t_412,Koçum Benim,Tarik Akan,https://www.imdb.com/name/nm0015081/?ref_=tt_ov_st,Ebru Cündübeyoglu,https://www.imdb.com/name/nm1699313/?ref_=tt_ov_st,Sevil Üstekin,https://www.imdb.com/name/nm0882447/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt0329866/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt12694080/?ref_=sr_t_413,Seni Çok Bekledim,Özcan Deniz,https://www.imdb.com/name/nm1384721/?ref_=tt_ov_st,Irem Helvacioglu,https://www.imdb.com/name/nm7495855/?ref_=tt_ov_st,Mustafa Ugurlu,https://www.imdb.com/name/nm0880130/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt12694080/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt6363168/?ref_=sr_t_414,Kara Ekmek,Özlem Yilmaz,https://www.imdb.com/name/nm2339534/?ref_=tt_ov_st,Engin Hepileri,https://www.imdb.com/name/nm1702545/?ref_=tt_ov_st,Ushan Çakir,https://www.imdb.com/name/nm4160120/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt6363168/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt0426642/?ref_=sr_t_415,Alacakaranlik,Ugur Yücel,https://www.imdb.com/name/nm0951309/?ref_=tt_ov_st,Kenan Imirzalioglu,https://www.imdb.com/name/nm1090070/?ref_=tt_ov_st,Settar Tanriögen,https://www.imdb.com/name/nm0849789/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt0426642/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt23480510/?ref_=sr_t_416,Asaf,,,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt5616644/?ref_=sr_t_417,Ask Yeniden,Özge Özpirinçci,https://www.imdb.com/name/nm3843449/?ref_=tt_ov_st,Bugra Gülsoy,https://www.imdb.com/name/nm2744078/?ref_=tt_ov_st,Tamer Levent,https://www.imdb.com/name/nm2416236/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt5616644/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt21029674/?ref_=sr_t_418,Cezailer,Yigit Özsener,https://www.imdb.com/name/nm1625669/?ref_=tt_ov_st,Riza Kocaoglu,https://www.imdb.com/name/nm1727502/?ref_=tt_ov_st,Esra Bezen Bilgin,https://www.imdb.com/name/nm5041879/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt21029674/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt8390228/?ref_=sr_t_419,En Iyi Arkadasim,Hamdi Alkan,https://www.imdb.com/name/nm1485677/?ref_=tt_ov_st,Yilsu Sarper,https://www.imdb.com/name/nm2070538/?ref_=tt_ov_st,Yilmaz Tüzün,https://www.imdb.com/name/nm1596788/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt8390228/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt6225210/?ref_=sr_t_420,Babam ve Ailesi,Onur Ugras,https://www.imdb.com/name/nm1729421/?ref_=tt_ov_wr,,,,,,,,,,,,,,,,,,,,,
https://www.imdb.com/title/tt1059247/?ref_=sr_t_421,Genco,Hazal Kaya,https://www.imdb.com/name/nm2700631/?ref_=tt_ov_st,Alpay Kemal Atalan,https://www.imdb.com/name/nm1726942/?ref_=tt_ov_st,Selen Seyven,https://www.imdb.com/name/nm2498137/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt1059247/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt0862622/?ref_=sr_t_422,Selena,Selda Özbek,https://www.imdb.com/name/nm1705809/?ref_=tt_ov_st,Hakan Altiner,https://www.imdb.com/name/nm1117310/?ref_=tt_ov_st,Sinan Çaliskanoglu,https://www.imdb.com/name/nm2315898/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt0862622/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt0846614/?ref_=sr_t_423,Ruhsar,Hande Ataizi,https://www.imdb.com/name/nm0040226/?ref_=tt_ov_st,Berat Yenilmez,https://www.imdb.com/name/nm1759769/?ref_=tt_ov_st,Ayse Tunaboylu,https://www.imdb.com/name/nm1281490/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt0846614/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt14183324/?ref_=sr_t_424,Askin Tarifi,Kadir Dogulu,https://www.imdb.com/name/nm4146405/?ref_=tt_ov_st,Serra Aritürk,https://www.imdb.com/name/nm10690372/?ref_=tt_ov_st,Alper Saldiran,https://www.imdb.com/name/nm3482511/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt14183324/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt21268566/?ref_=sr_t_425,Hayat Bugün,Ulas Tuna Astepe,https://www.imdb.com/name/nm4927969/?ref_=tt_ov_st,Hazar Ergüçlü,https://www.imdb.com/name/nm4304940/?ref_=tt_ov_st,Tansel Öngel,https://www.imdb.com/name/nm2017262/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt21268566/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt22037042/?ref_=sr_t_426,Sipahi,Kaan Yildirim,https://www.imdb.com/name/nm6870289/?ref_=tt_ov_st,Özge Gürel,https://www.imdb.com/name/nm6221099/?ref_=tt_ov_st,Kerem Alisik,https://www.imdb.com/name/nm1000300/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt22037042/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt6396252/?ref_=sr_t_427,Ölene Kadar,Engin Akyürek,https://www.imdb.com/name/nm1778096/?ref_=tt_ov_st,Fahriye Evcen Özçivit,https://www.imdb.com/name/nm2274696/?ref_=tt_ov_st,Gülcan Arslan,https://www.imdb.com/name/nm5992668/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt6396252/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt4075332/?ref_=sr_t_428,Emanet,Mehmet Akif Alakurt,https://www.imdb.com/name/nm1862200/?ref_=tt_ov_st,Özlem Yilmaz,https://www.imdb.com/name/nm2339534/?ref_=tt_ov_st,Engin Senkan,https://www.imdb.com/name/nm1077904/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt4075332/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt0426735/?ref_=sr_t_429,Kinali Kar,Emrah,https://www.imdb.com/name/nm1750778/?ref_=tt_ov_st,Özlem Conker,https://www.imdb.com/name/nm1715246/?ref_=tt_ov_st,Mustafa Avkiran,https://www.imdb.com/name/nm1143239/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt0426735/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt5301950/?ref_=sr_t_430,Baba Candir,Settar Tanriögen,https://www.imdb.com/name/nm0849789/?ref_=tt_ov_st,Uraz Kaygilaroglu,https://www.imdb.com/name/nm5663163/?ref_=tt_ov_st,Berna Koraltürk,https://www.imdb.com/name/nm7817986/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt5301950/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt16024160/?ref_=sr_t_431,Tarihin Efsaneleri,Serdar Deniz,https://www.imdb.com/name/nm1522920/?ref_=tt_ov_st,Dogan Baris Yasar,https://www.imdb.com/name/nm11008130/?ref_=tt_ov_st,Murat Karak,https://www.imdb.com/name/nm10411234/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt16024160/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt12779734/?ref_=sr_t_432,Vahsi Seyler,Nurgül Yesilçay,https://www.imdb.com/name/nm0947721/?ref_=tt_ov_st,Selim Bayraktar,https://www.imdb.com/name/nm2515011/?ref_=tt_ov_st,Hazal Türesan,https://www.imdb.com/name/nm7973284/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt12779734/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt8153838/?ref_=sr_t_433,Çarli Is Basinda,Ilker Aksum,https://www.imdb.com/name/nm1698608/?ref_=tt_ov_st,Berrin Arisoy,https://www.imdb.com/name/nm5188189/?ref_=tt_ov_st,Yalçin Avsar,https://www.imdb.com/name/nm1531023/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt8153838/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt6369468/?ref_=sr_t_434,Kollama,Mehmet Özgür,https://www.imdb.com/name/nm2040571/?ref_=tt_ov_st,Gökçe Akyildiz,https://www.imdb.com/name/nm1728189/?ref_=tt_ov_st,Orhan Biyikli,https://www.imdb.com/name/nm5198301/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt6369468/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt13923096/?ref_=sr_t_435,Bir Yeralti Sitcom'u,Hasan Can Kaya,https://www.imdb.com/name/nm12157831/?ref_=tt_ov_st,Ezgi Gör,https://www.imdb.com/name/nm4577610/?ref_=tt_ov_st,Günay Karacaoglu,https://www.imdb.com/name/nm1030408/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt13923096/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt14024714/?ref_=sr_t_436,Hiç,Caner Topcu,https://www.imdb.com/name/nm6360567/?ref_=tt_ov_st,Taylan Meydan,https://www.imdb.com/name/nm10886631/?ref_=tt_ov_st,Ecem Gümüssu,https://www.imdb.com/name/nm12335699/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt14024714/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt5152426/?ref_=sr_t_437,Evli ve Öfkeli,Birce Akalay,https://www.imdb.com/name/nm2595502/?ref_=tt_ov_st,Sarp Akkaya,https://www.imdb.com/name/nm3665668/?ref_=tt_ov_st,Ebru Cündübeyoglu,https://www.imdb.com/name/nm1699313/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt5152426/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
https://www.imdb.com/title/tt14183290/?ref_=sr_t_438,Cam Tavanlar,Bensu Soral,https://www.imdb.com/name/nm7487575/?ref_=tt_ov_st,Kubilay Aka,https://www.imdb.com/name/nm8496759/?ref_=tt_ov_st,Utku Ates,https://www.imdb.com/name/nm7487479/?ref_=tt_ov_st,,,,,,,https://www.imdb.com/title/tt14183290/fullcredits/cast?ref_=tt_ov_st_sm,,,,,,,,,,
