,Unnamed: 0,Name,Years,Age,Duration,Rating,VoteCount,Summary,Review_Count,Seasons,Star1,Star2,Star3,EpisodeCount,baslangic,isFinal,Sınıf,EpsPerSeason,Action,Adventure,Animation,Biography,Comedy,Crime,Documentary,Drama,Family,Game-Show,History,Music,News,Reality-TV,Romance,Sci-Fi,Short,Sport,Talk-Show,others,HasLove,HasFamily,HasIstanbul,Basrol_Class1,Basrol_Class2,Basrol_Class3,Basrol_Class4
884,899,Osmanlida Derin Devlet,2013,7.0,83.0,5.7,83000.0,"In 1711, the Ottoman Empire defeated the Russian Empire and entered a period of stagnation. The story begins with Patrona Halil's brother hanging with the order of the sultan. The Ottomans got away from the war and organized more fun in the tulips gardens. The opponents of the Janissaries and some anti-Sultan gangs trying to organize can not dare a rebel.",10.5,2.0,Oya Basar,Tarik Ünlüoglu,Dolunay Soysert,64.0,2013,0,2,32.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
885,900,Askimiz Yeter,2023– ,7.0,83.0,5.8,26000.0,"A newly married couple clings to each other in the morning of each night, and by getting strength from their love, they manage to overcome every unpleasantness.",2.0,2.0,Bülent Emrah Parlak,Burak Kut,Gözde Kansu,13.0,2023,0,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0
886,901,Camdan Pabuçlar,2004,7.0,83.0,3.7,74000.0,"Story of Gönül, who is a successful, beautiful woman in her mid-thirties.",2.0,2.0,,,,13.0,2004,0,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
887,903,Mayis Kraliçesi,2015–2016,7.0,83.0,5.0,68000.0,Nehir is young girl who works in a shipbuilding industry.,1.0,2.0,Bülent Inal,Melis Birkan,Okan Yalabik,17.0,2015,1,2,8.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
888,904,Pars: Narkoterör,2008,7.0,83.0,4.6,205000.0,"When Samil, a police, goes on a family visit to Van with his colleague and fiancee Zuluf, he finds himself in the middle of drug lords.",10.5,2.0,Songül Öden,Nihal Yalçin,Canan Erguder,15.0,2008,0,2,8.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
889,905,GIF,2018,7.0,83.0,3.9,17000.0,Unknown,2.0,2.0,Funda Güray,Baran Akbulut,Ferit Kaya,10.0,2018,0,2,5.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
890,906,Niloya,2014–2015,7.0,83.0,6.1,96000.0,Unknown,2.0,3.0,Mehmet Aslantug,Idil Firat,Birce Akalay,15.0,2014,1,3,5.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
891,907,Firuze,2013,7.0,83.0,4.9,37000.0,What happened to this show ?? Why it stopped it was good show can someone tell us what happened and where and how can I watch it??,4.0,2.0,Yusuf Çim,Ismail Filiz,Ruveyda Öksuz,2.0,2013,0,2,1.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
892,908,Eksi 18,2006,7.0,83.0,4.4,35000.0,"Society fingers a bleeding struggle; Child Crimes. Today, as the streets become more dangerous and the crime rates in the world are increasing rapidly, the bold and sacrificial policemen of the Children's Division of the Police Department pursue the events that deeply shake the audience.",10.5,2.0,Ibrahim Selim,Buse Kara,Mert Efe Günaydin,101.0,2006,0,2,45.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
893,909,Benzemez Kimse Sana,2012–2015,7.0,83.0,6.6,40000.0,Unknown,1.0,3.0,Bergüzar Korel,Bülent Inal,Tuncer Salman,32.0,2012,1,3,11.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
894,910,Hiçkirik,2018,7.0,83.0,4.6,27000.0,"Kenan has endured years of pain and suffering in the orphanage, but finally Azmi Karaoglu, one of the Istanbul's wealthiest businessmen, has found and rescued him and brought him to his own place. The one who really changed Kenan's life was Nalan, whom Kenan had met at home while still a child.",4.0,2.0,Damla Sönmez,Mert Firat,Tülin Özen,6.0,2018,0,2,3.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0
895,911,Dans Eder misin?,2005–2011,7.0,83.0,6.6,31000.0,Unknown,1.0,4.5,Yildiz Kenter,Can Gürzap,Basak Köklükaya,26.0,2005,1,4,4.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
896,912,Pasa Baba Konagi,2000,7.0,83.0,5.7,58500.0,Unknown,2.0,2.0,Damla Sönmez,Mert Firat,Tülin Özen,6.0,2000,0,2,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
897,913,Kirik Ayna,2002–2003,7.0,83.0,5.7,46000.0,"Longing for a son, Candar organizes a festival in the village when he learns that his new wife, Ceren, is pregnant with a baby boy. Candar is unaware of the insidious plans of his enemy Ali Kirman.",4.0,2.0,Yildiz Kenter,Can Gürzap,Basak Köklükaya,13.0,2002,1,2,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
898,914,Ümit Milli,2006,7.0,83.0,5.4,92000.0,A coming of age story of adolescence thrills.,2.5,3.0,Talat Bulut,Vahide Perçin,Duygu Yetis,64.0,2006,0,3,21.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
899,915,Yusuf Yüzlü,2004–2015,7.0,83.0,5.5,35000.0,Unknown,4.0,2.0,Haluk Bilginer,Yildiz Asyali,Ugur Kivilcim,34.0,2004,1,2,17.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1
900,916,Kurulus,1986– ,7.0,83.0,8.1,277000.0,"The epic story of Osman Gazi, founder of Ottoman Empire, from his early years to his death, based on the novel by Tarik Bugra.",2.0,2.0,Cemre Kemer,Eren Bakici,Gülçin Ergül,51.0,1986,0,2,26.0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0
901,917,Aksam Günesi,1999,7.0,83.0,5.5,48000.0,Unknown,4.0,2.0,Okan Yalabik,Emre Altug,Bülent Sakrak,26.0,1999,0,2,13.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0
902,918,Dügün Sarkicisi,2008,7.0,83.0,5.9,95000.0,"Bayram, who came to Istanbul from the countryside to become a famous singer, starts working as a singer at a wedding saloon.",2.0,2.0,Mehmet Ali Erbil,Levent Üzümcü,Gamze Karaman,32.0,2008,0,2,16.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0
903,919,Perihan Abla,1986–1988,7.0,45.0,7.7,1200.0,Slice-of-life comedy focusing on daily lives of a woman and a man who is desperately in love with her and all the surrounding people in the neighborhood.,2.0,2.0,Oktay Çubuk,Nil Keser,Derya Alabora,7.0,1986,1,2,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
904,920,Gecenin Öteki Yüzü,1987,7.0,83.0,7.2,99000.0,It is the story of a sad woman who got married despite the opposition of her wealthy family and was depressed after the death of her beloved husband and trying to hold on to life in the back streets of Istanbul with her little daughter.,4.0,2.0,Furkan Palali,Tolga Güleç,Sultan Ulutas,13.0,1987,0,2,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0
905,921,Var misin? Yok musun?,2007–2017,7.0,83.0,2.7,234000.0,Unknown,1.0,2.0,Berk Oktay,Nehir Erdogan,Füsun Demirel,36.0,2007,1,2,18.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1
906,922,Canan,2011,7.0,83.0,5.4,81000.0,"The life of Canan, who was adopted as a little girl, turns into a nightmare on New Year's Eve. Years later, as a strong, ruthless and rich woman, Canan returns to take revenge to face those who stole her innocence.",4.0,2.0,Öner Erkan,Caner Özyurtlu,Ayse Melike Çerçi,14.0,2011,0,2,7.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
907,923,Tatli Kaçiklar,1996–2001,7.0,83.0,6.5,513749.99999999977,"The inseparable mates Rafet and Saffet are two clever and clumsy journalists who work at a newspaper's sports service. One is a newspaper photographer and the other a sports writer. Though they are inseparable, they have totally different personalities.",1.0,2.0,Meriç Acemi,Hamdi Alkan,Pinar Altug,13.0,1996,1,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
908,924,Oyunlar Holding,2021,7.0,12.0,8.0,137000.0,Talk-show with funny games.,1.0,2.0,Bilgehan Demir,Ismail Uzuner,Medeni Celik,18.0,2021,0,2,9.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
909,925,Alin Yazim,2014–2015,7.0,83.0,2.4,10000.0,"Asya, who lost her mother during childbirth and later lost her father when she was two days old, spent her life in orphanages. After her father's death, Asya remains the sole heir to a large fortune, but nobody knows this except her aunt Aysel.",4.0,2.0,Ipek Tuzcuoglu,Durukan Çelikkaya,Ebru Cündübeyoglu,91.0,2014,1,2,45.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
910,926,Gurbette Ask,2013–2014,7.0,83.0,4.5,35000.0,Unknown,2.0,2.0,Melek Baykal,Tomris Oguzalp,Kenan Pars,13.0,2013,1,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
911,927,Çemberin Disinda,2008,7.0,83.0,1.1,137000.0,Unknown,10.0,3.0,Nergis Öztürk,Cemal Toktas,Yeliz Kuvanci,6.0,2008,0,3,2.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
912,928,Yersiz Yurtsuz,2007,7.0,83.0,6.0,116000.0,"A beautiful girl from the countryside, she fell in love with the handsome gentleman "" Hussein"" who promised to marry her , after she got pregnant, her family knew about it and decided to kill her because of the strict traditions that not allowed the girls to have sexual intercourse intill marriage.",4.0,2.0,Gökçe Akyildiz,Funda Anapa,Suat Güzey,29.0,2007,0,2,14.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
913,929,Yalanci Bahar,2011,7.0,83.0,4.9,115000.0,A thief woman married a rich man. But the dirty shadow in her past has no intention of letting her go.,1.0,2.0,Mert Kiliç,Bora Karakul,Ertugrul Sakar,101.0,2011,0,2,45.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
914,930,Boynu Bükükler,2014,7.0,83.0,5.0,87000.0,"a group of orphaned high school children who started life 3-0 behind, bringing the situation to 3-3.",2.0,2.0,Meltem Akçöl,Murat Onuk,Burcu Almeman,100.0,2014,0,2,45.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
915,931,Iki Yabanci,2007,7.0,83.0,3.0,88000.0,"Cem graduated from the renowned Harvard University School of Medicine and completed his internship at major hospitals in the United States and returned home as a specialist neurosurgeon. Mustafa dreams of retiring Cem to all the hospitals. Cem's older brother, Omer, is not quite fit for his father's board chairmanship.",4.0,2.0,Furkan Palali,Su Kutlu,Cihan Ünal,3.0,2007,0,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
916,932,Çarkifelek,1975–2018,7.0,83.0,5.3,88000.0,Unknown,1.0,2.0,Yasemin Kay Allen,Ümit Kantarcilar,Altan Erkekli,2.0,1975,1,2,1.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
917,933,Ece,2008,7.0,83.0,2.3,57000.0,Ege wakes up as a woman one morning and finds himself in Ece's body. All his friends now look at him from a different perspective. Ege has no choice but to eliminate them.,2.0,2.0,Cemal Toktas,Hande Soral,Ceyda Ates,49.0,2008,0,2,24.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0
918,934,Sakli Istanbul,2022,7.0,83.0,6.2,65000.0,Embark on a stunning journey through the landscape and history of Istanbul in this documentary series.,1.0,2.0,Okan Bayülgen,Erol Günaydin,Hakki Devrim,22.0,2022,0,2,11.0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
919,935,Eski Hikaye,2013–2014,7.0,83.0,7.7,278000.0,Mete will take revenge for the death of his father and fight alone against a big mafia.,4.0,2.0,Halil Ergün,Emrah,Hülya Darcan,30.0,2013,1,2,15.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
920,936,Babalar ve Evlatlar,2012,7.0,83.0,3.1,85000.0,"Aslan, the old bully with six children, swore not to use a gun. Aslan's son Burhan kills Eyyo who raped one of the women in the neighborhood and he goes to jail. He makes a deal with the other family to keep Burhan away from his blood case. But young people in the family are not make a deal with him. And there is a relentless hostility between the two families.",4.0,2.0,Hülya Avsar,Cihan Ünal,Zerrin Sümer,52.0,2012,0,2,26.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
921,937,Crossover Talks,2020,7.0,83.0,9.3,137000.0,"Geeky influencers producing different kinds of content gather around a table to talk, released weekly.",2.0,2.0,Ali Sürmeli,Turgay Tanülkü,Ümit Acar,101.0,2020,0,2,45.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1
922,938,Kolej Rüyasi,2021,7.0,83.0,2.3,44000.0,Unknown,2.0,2.0,Ipek Tuzcuoglu,Orhan Kilic,Gonca Sariyildiz,23.0,2021,0,2,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
923,939,Mert ile Gert,2008,7.0,83.0,3.1,211000.0,Funny stories about two brothers mert and gert.,2.0,2.0,Banu Alkan,Bülent Ersoy,Safiye Soyman,5.0,2008,0,2,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
924,940,Hekimoglu,2003,7.0,83.0,5.9,14000.0,"Hekimoglu Omer, who has been struggling to rescue the Numan Valley from evil since the beginning, eventually pressed the Kahya thoroughly to the corner. But of course Kahya and Dündar Bey will not retreat without making a final move. They are willing to take Hekimoglu with them when they leave. In the meantime, Aslan Bey leaves the house voluntarily.",1.0,2.0,,,,11.0,2003,0,2,6.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
925,941,Iki Arada,2002,7.0,83.0,3.0,59000.0,Unknown,2.0,2.0,Nilsu Berfin Aktas,Genco Ozak,Savas Özdemir,6.0,2002,0,2,3.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
926,942,Ölümsüz Kahramanlar,2006–2010,7.0,83.0,5.4,81000.0,Unknown,4.0,2.0,Nevra Serezli,Atilla Olgaç,Sidika Senkan,60.0,2006,1,2,30.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0
927,943,Gün Aksam Oldu,2011,7.0,83.0,5.4,81000.0,Unknown,4.0,2.0,Gökçe Akyildiz,Alpay Kemal Atalan,Ceren Benderlioglu,13.0,2011,0,2,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
928,945,Dünya Hali,2021,7.0,83.0,6.5,112000.0,"What would you do if the last wish of your beloved family member before he dies is ""marry a girl who gets up early, appreciates the old one and looks like a honey badger""? The interesting journey of this unique testament finds answers in the World State series.",1.0,2.0,Utku Ergin,Ali Riza Tanyeli,Hidayet Tili,13.0,2021,0,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
929,946,Yasemince,1997–2005,7.0,83.0,6.7,513749.99999999977,"Based on Yilmaz Erdogan's several short stageplay sketches, Yasemince delivers a routine family life of a hopeless middle class couple of which a housewife and a happy-go-lucky man struggle to adapt their lives into changing Istanbul metropolitan chaos.",2.0,2.0,Aras Aydin,Nilay Duru,Gürgen Öz,5.0,1997,1,2,2.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0
930,947,Istanbul'un Altinlari,2011,7.0,83.0,6.0,133000.0,"Resat is the Istanbul gentleman who lost his wife fifteen years ago, who did not smell a single rose, and whose only daughter did not approve. Resat is trying to protect his family and his apartment from his neighbors; His mother, Saadet, will negotiate very well with his new neighbors.",2.0,2.0,Ismail Ege Sasmaz,Alp Kurt Dinmez,Abdullah Faruk Gunaydin,12.0,2011,0,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
931,949,Gurbet Kadini,2003–2005,7.0,83.0,5.3,98000.0,"Continuing her quiet life in Istanbul with her two children, Elif decides to get married one day. With this marriage, she will meet a brand new world in the Southeast Anatolia.",4.0,2.0,Algi Eke,Melisa Berberoglu,Derya Alabora,10.0,2003,1,2,5.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0
932,950,Son Bahar,2008,7.0,83.0,3.5,1800.0,"While the situation is hopeless in their private lives, Galip and Sabiha meet. Galip is boss, Sabiha is a small employee. These two somehow get closer.",4.0,2.0,Vildan Atasever,Tansel Öngel,Ece Çesmioglu,13.0,2008,0,2,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
933,951,Survivor Türkiye,2005– ,7.0,83.0,3.7,165000.0,A team of celebrities come face to face with a team selected from the public living in island conditions and playing minigames.,2.5,3.0,Ufuk Bayraktar,Burcu Kara,Ilhan Sesen,10.0,2005,0,3,3.0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
934,952,Kuzenlerim,2002,7.0,45.0,6.2,221000.0,Three cousins coming to Istanbul for university and the bittersweet events that happened while living in the same house.,2.0,2.0,Hakan Yufkacigil,Bülent Keser,Pamela Spence,1.0,2002,0,2,0.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0
935,953,Haneler,2009–2010,7.0,83.0,6.3,209000.0,This is a series of sketches about the funny things people in this country live in.,2.0,2.0,Birol Güven,,,44.0,2009,1,2,22.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
936,954,Ask ve Gurur,2002,7.0,83.0,6.4,66000.0,"The series, which tells about the stormy life of a media boss and his family, tells the unknown face of a dazzling world.",4.0,2.0,Ibrahim Tatlises,Safak Sezer,Didem Kinali,44.0,2002,0,2,22.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0
937,955,Koca Kafalar Baba Haber Bulteni,2009–2016,7.0,83.0,5.9,78000.0,Unknown,2.0,2.0,Asena,Gülçin Ergül,Irem,13.0,2009,1,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
938,956,Süper Bir Takim,2021,7.0,83.0,5.3,26000.0,"The lives of Birce, who was born and raised in a town, and Birol, a technology addicted child raised in the city, intersect on a farm. These two form a super powered team to stop the Hypocrite's army. The members of the team include a bear, a robot, and a chicken.",2.0,3.0,Ibrahim Tatlises,Safak Sezer,Didem Kinali,44.0,2021,0,3,15.0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
939,957,Kara Melek,1997–2000,7.0,83.0,6.4,414000.0,"Learning that her real father is a very rich man, Sule is unaware that her best friend Yasemin will darken her life.",4.0,2.0,Asena,Gülçin Ergül,Irem,13.0,1997,1,2,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
940,958,Jess'le Hepsi 1 Inci,2009,7.0,83.0,5.1,35000.0,Each cute kid contestant showcases their talents. There is no loser at the end of the competition. Everyone wins and has fun. Celebrity guests sometimes accompany the children.,1.0,2.0,Tamer Tirasoglu,Begüm Birgören,Nesrin Cavadzade,10.0,2009,0,2,5.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
941,959,Yeseren Düsler,2006,7.0,83.0,8.1,19000.0,Unknown,4.0,2.0,Mesut Süre,Sarp Akkaya,Sarp Bozkurt,18.0,2006,0,2,9.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
942,960,Ask Yakar,2008,7.0,83.0,2.9,122000.0,"The story of Nazli and Mustafa, who could not marry although they love each other very much, is told.",4.0,2.0,Ozan Güven,Sebnem Bozoklu,Ugur Yücel,63.0,2008,0,2,32.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
943,961,Seyyar,2021,7.0,83.0,6.4,68000.0,"Yasin Gencer is a peddler selling chickpeas between Taksim and Tepebasi. He lives with his beloved Çigdem, on the edge of opening the restaurant they have planned for a long time, and is at the very end of marketing his pilaf, which everyone loves with his special recipe from his grandfather, to a wider audience and to meet their dreams.",1.0,2.0,Acun Ilicali,Adem Kiliççi,Ogeday Girisken,2.0,2021,0,2,1.0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
944,962,Çocugun Var Derdin Var,2004–2005,7.0,83.0,5.3,86000.0,"Ömer and Zeynep are a lovely couple, a delightful parents. Their naughty children are their lives. And Zeynep has beautiful sister Sibel. They are a crowded but funny, cheerful family.",2.0,2.0,Pinar Ögün,Fatih Koyunoglu,Özgürcan Cevik,26.0,2004,1,2,13.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0
945,963,Bana Artik Hicran De,2014,7.0,83.0,5.7,140000.0,"2000s and nowadays. 2000s, Hicran is a beautiful girl who is around twenty years old. She works at a stained glass store. Nowadays, Hicran is a mother and hates her girl. The story depicts choices a woman makes and how these affect her life.",4.0,2.0,Selahattin Acar,Toygun Ates,Necmi Aykar,13.0,2014,0,2,6.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
946,964,Sahane Pazar,1997–2004,7.0,83.0,6.8,35000.0,Unknown,1.0,2.0,Erol Günaydin,Cengiz Küçükayvaz,Gül Gölge,13.0,1997,1,2,6.0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
947,965,Baba Ocagi,2008–2009,7.0,90.0,5.8,204000.0,The story of two brothers who had to return to their father's house and village after their free life in Istanbul.,2.0,2.0,Kivanç Kasabali,,,19.0,2008,1,2,10.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0
948,966,Dengi Dengine,2019,7.0,83.0,6.7,78000.0,"Mert, Gökçe and Bora, whose friends lost Toprak in a traffic accident; In order to realize the biggest dream of Toprak, who wants to go on stage at a rock festival, they start to work with his father Seyfi. However, they have to make money for this cause and they should be accepted to the festival with a clip.",2.0,2.0,Ayca Varlier,Necip Memili,Özge Özder,15.0,2019,0,2,8.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0
949,967,Komiser Nevzat,2007,7.0,83.0,6.6,29000.0,Unknown,10.0,3.0,Kemal Sunal,Dinçer Çekmez,Halit Akçatepe,2.0,2007,0,3,1.0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1
950,968,Sir Kapisi,1996–2007,7.0,83.0,3.1,127000.0,This turkish series is about islamic miracles in life,4.0,2.0,Murat Han,Ertan Saban,Ekin Türkmen,4.0,1996,1,2,2.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0
951,969,UniversDeli,2023,7.0,83.0,5.9,17000.0,Unknown,2.0,2.0,Konca Cilasun,Seyma Burcu Gül,Demet Iyigün,13.0,2023,0,2,6.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
952,970,Susam Sokagi,1989–1991,7.0,83.0,8.4,109000.0,Unknown,2.0,2.0,Fazli Polat,Cem Isçiler,,8.0,1989,1,2,4.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
953,971,"Sen, Ben, O",2023– ,7.0,83.0,5.2,42000.0,"This is the love of a time. Aylin on one side and Gürkan on the other. Someone loves watermelon. The other is orange. Someone wants silence. The other wants, let's always be happy. But they have one thing in common. They love each other very much.",2.0,2.0,Iclal Aydin,Ugur Çavusoglu,Uraz Kaygilaroglu,23.0,2023,0,2,12.0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0
954,973,Merhaba Hayat,2012–2013,7.0,83.0,4.9,69000.0,"Private life failures, love affairs and internal conflicts of doctors who are extremely successful in their jobs.",4.0,2.0,Safak Sezer,Mehmet Ali Erbil,Hasibe Eren,33.0,2012,1,2,16.0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0
