Field1_links,Dogum_Tarihi,Yas,Kariyer,Proje_Sayısı,Name
https://www.beyazperde.com/sanatcilar/sanatci-684960/,,,,,Muzaffer Yıldırım
https://www.beyazperde.com/sanatcilar/sanatci-209089/,,,18,12,Murat Aslan
https://www.beyazperde.com/sanatcilar/sanatci-825841/,,,5,6,Bekir Baran Sıtkı
https://www.beyazperde.com/sanatcilar/sanatci-680627/,,,,,Çağdaş Tekin
https://www.beyazperde.com/sanatcilar/sanatci-828420/,,,5,5,Elif Gizem Aykul
https://www.beyazperde.com/sanatcilar/sanatci-850444/,,,,,Sema Öner
https://www.beyazperde.com/sanatcilar/sanatci-538129/,,,34,114,Nubar Terziyan
https://www.beyazperde.com/sanatcilar/sanatci-517351/,,,16,9,Fatih Doğan
https://www.beyazperde.com/sanatcilar/sanatci-764168/,,,,,Bahriye Arın
https://www.beyazperde.com/sanatcilar/sanatci-538178/,,,,,Yeliz Tozan
https://www.beyazperde.com/sanatcilar/sanatci-677662/,,,,,Ferit Turgut
https://www.beyazperde.com/sanatcilar/sanatci-690487/,,,3,5,Deniz Gönen Türkcan
https://www.beyazperde.com/sanatcilar/sanatci-1003011/,,,,,Yelda Alp
https://www.beyazperde.com/sanatcilar/sanatci-722091/,,,,,Özge İnce
https://www.beyazperde.com/sanatcilar/sanatci-866459/,,,,,Ömer Fikret Şen
https://www.beyazperde.com/sanatcilar/sanatci-910769/,,,,,Emre Taştekin
https://www.beyazperde.com/sanatcilar/sanatci-528061/,,,18,17,Erdal Cindoruk
https://www.beyazperde.com/sanatcilar/sanatci-255606/,,,18,18,Yıldız Kültür
https://www.beyazperde.com/sanatcilar/sanatci-177567/,,,,,Rüya Önal
https://www.beyazperde.com/sanatcilar/sanatci-722858/,,,,,Nazlı Pınar Kaya
https://www.beyazperde.com/sanatcilar/sanatci-799479/,,,6,9,Bahar Süer
https://www.beyazperde.com/sanatcilar/sanatci-941011/,,,,,Alper Uyar
https://www.beyazperde.com/sanatcilar/sanatci-173223/,,,,,Ali Taner Baltacı
https://www.beyazperde.com/sanatcilar/sanatci-771617/,,,,,Gizem Şahin
https://www.beyazperde.com/sanatcilar/sanatci-504001/,,,,,Mustafa Güneş
https://www.beyazperde.com/sanatcilar/sanatci-535724/,,,16,10,Sacide Taşaner
https://www.beyazperde.com/sanatcilar/sanatci-944149/,"
20 Şubat 1979
","
Yaş 
44
",15,4,Kürşat Şahin
https://www.beyazperde.com/sanatcilar/sanatci-871755/,,,,,Uğur Ercan
https://www.beyazperde.com/sanatcilar/sanatci-522057/,,,17,6,Şeyla Halis
https://www.beyazperde.com/sanatcilar/sanatci-545064/,,,,,Seda Aktuğlu
https://www.beyazperde.com/sanatcilar/sanatci-738148/,,,,,Kemal Zeydan
https://www.beyazperde.com/sanatcilar/sanatci-592455/,,,8,9,Dilşah Demir
https://www.beyazperde.com/sanatcilar/sanatci-673575/,,,11,21,Ferdi Sancar
https://www.beyazperde.com/sanatcilar/sanatci-870661/,,,,,Özer Feyzioğlu
https://www.beyazperde.com/sanatcilar/sanatci-1003457/,,,,,Gizem Sevim
https://www.beyazperde.com/sanatcilar/sanatci-517198/,"
5 Kasım 1980
","
Yaş 
43
",18,18,Feride Çetin
https://www.beyazperde.com/sanatcilar/sanatci-991433/,,,,,Özgür Can Çoban
https://www.beyazperde.com/sanatcilar/sanatci-716688/,,,8,5,Bulut Akkale
https://www.beyazperde.com/sanatcilar/sanatci-702737/,,,7,5,Afrikalı Ali
https://www.beyazperde.com/sanatcilar/sanatci-553846/,,,8,20,Yekta Kopan
https://www.beyazperde.com/sanatcilar/sanatci-912964/,,,,,Barış Baktaş
https://www.beyazperde.com/sanatcilar/sanatci-667494/,,,,,Yeşim Taşdelen
https://www.beyazperde.com/sanatcilar/sanatci-939527/,"
1 Ocak 2000
","
Yaş 
23
",1,4,Ferhat Şaşkın
https://www.beyazperde.com/sanatcilar/sanatci-789082/,,,,,Kimya Gökçe Aytaç
https://www.beyazperde.com/sanatcilar/sanatci-543634/,,,11,4,Caner Alper
https://www.beyazperde.com/sanatcilar/sanatci-982186/,,,,,Davut Bekri
https://www.beyazperde.com/sanatcilar/sanatci-914917/,,,,,Fatih Şahin
https://www.beyazperde.com/sanatcilar/sanatci-505165/,"
22 Şubat 1976
","
Yaş 
47
",13,10,Bülent Seyran
https://www.beyazperde.com/sanatcilar/sanatci-206157/,,,13,12,İpek Bilgin
https://www.beyazperde.com/sanatcilar/sanatci-719035/,"
12 Ağustos 1982
","
Yaş 
41
",8,7,Emre Mutlu
https://www.beyazperde.com/sanatcilar/sanatci-1012706/,,,,,Emel Yetenek
https://www.beyazperde.com/sanatcilar/sanatci-981137/,,,5,,Sümeyye Aydoğan
https://www.beyazperde.com/sanatcilar/sanatci-720657/,,,8,6,Ece Yüksel
https://www.beyazperde.com/sanatcilar/sanatci-526214/,,,22,22,Durul Bazan
https://www.beyazperde.com/sanatcilar/sanatci-956438/,,,,,Merve Kansu
https://www.beyazperde.com/sanatcilar/sanatci-795913/,,,,,Hayat Ece Mağat
https://www.beyazperde.com/sanatcilar/sanatci-836653/,,,,,Yalçın Hafızoğlu
https://www.beyazperde.com/sanatcilar/sanatci-615910/,,,11,10,Mustafa Oral
https://www.beyazperde.com/sanatcilar/sanatci-790981/,,,7,16,Onur Güvenatam
https://www.beyazperde.com/sanatcilar/sanatci-516025/,,,53,8,Ahmet Boyacıoğlu
https://www.beyazperde.com/sanatcilar/sanatci-676145/,,,8,7,Buse Sevindik
https://www.beyazperde.com/sanatcilar/sanatci-825233/,"
9 Nisan 1998
","
Yaş 
25
",1,4,Enes Batur
https://www.beyazperde.com/sanatcilar/sanatci-530958/,,,,,Lale Ilgaz
https://www.beyazperde.com/sanatcilar/sanatci-930634/,"
20 Eylül 1999
","
Yaş 
24
",6,6,Özercan Hatı
https://www.beyazperde.com/sanatcilar/sanatci-667915/,,,9,4,Aziz Aslan
https://www.beyazperde.com/sanatcilar/sanatci-744846/,,,,,Baran Erdoğan
https://www.beyazperde.com/sanatcilar/sanatci-563097/,,,7,5,Osman Taşçı
https://www.beyazperde.com/sanatcilar/sanatci-889827/,,,,,Edip Saner
https://www.beyazperde.com/sanatcilar/sanatci-914140/,"
1 Ocak 2009
","
Yaş 
14
",2,4,Emir Ali Doğrul
https://www.beyazperde.com/sanatcilar/sanatci-620624/,,,,,Didem Soydan
https://www.beyazperde.com/sanatcilar/sanatci-836695/,"
13 Aralık 1997
","
Yaş 
26
",8,6,Leyla Tanlar
https://www.beyazperde.com/sanatcilar/sanatci-647524/,,,10,8,Semra Dündar
https://www.beyazperde.com/sanatcilar/sanatci-126559/,,,37,23,Ümit Ünal
https://www.beyazperde.com/sanatcilar/sanatci-519261/,,,14,7,Çağla Şimsek
https://www.beyazperde.com/sanatcilar/sanatci-853152/,,,3,5,Elçin Afacan
https://www.beyazperde.com/sanatcilar/sanatci-781404/,,,6,6,Funda Dönmez
https://www.beyazperde.com/sanatcilar/sanatci-516067/,,,51,12,Nilgün Kasapbaşoğlu
https://www.beyazperde.com/sanatcilar/sanatci-887883/,,,,,Mine Yılmaz
https://www.beyazperde.com/sanatcilar/sanatci-965930/,,,,,Kerem Özdoğan
https://www.beyazperde.com/sanatcilar/sanatci-725367/,,,4,4,Erdağ Yenel
https://www.beyazperde.com/sanatcilar/sanatci-835384/,,,,,Eda Döğer
https://www.beyazperde.com/sanatcilar/sanatci-137530/,"
25 Ağustos 1972
","
Yaş 
51
",20,7,Tolga Örnek
https://www.beyazperde.com/sanatcilar/sanatci-822421/,,,,,Orhan Aydınbaş
https://www.beyazperde.com/sanatcilar/sanatci-967468/,,,,,İbrahim Tatlıses
https://www.beyazperde.com/sanatcilar/sanatci-837441/,,,4,4,Kübra Karen
https://www.beyazperde.com/sanatcilar/sanatci-647149/,,,10,6,Çağrı Çıtanak
https://www.beyazperde.com/sanatcilar/sanatci-581661/,,,,,Nil Günal Çakıroğlu
https://www.beyazperde.com/sanatcilar/sanatci-799730/,,,13,4,Özlem Durmaz
https://www.beyazperde.com/sanatcilar/sanatci-1002817/,,,,,Yavuz Duman
https://www.beyazperde.com/sanatcilar/sanatci-481715/,"
15 Temmuz 1948
","
Ölümü 


12 Haziran 2015


66 yaşında
",39,34,Sümer Tilmaç
https://www.beyazperde.com/sanatcilar/sanatci-883678/,,,,,Enes Külahçı
https://www.beyazperde.com/sanatcilar/sanatci-864557/,,,4,5,Zeynep Elçin Özdemir
https://www.beyazperde.com/sanatcilar/sanatci-562494/,,,18,8,Esra Kızıldoğan
https://www.beyazperde.com/sanatcilar/sanatci-756888/,,,,,Tahsin Hasoğlu
https://www.beyazperde.com/sanatcilar/sanatci-612019/,"
12 Kasım 1988
","
Yaş 
35
",10,14,Uğur Uzunel
https://www.beyazperde.com/sanatcilar/sanatci-861799/,,,,,Cavit Özer
https://www.beyazperde.com/sanatcilar/sanatci-540629/,"
25 Temmuz 1965
","
Ölümü 


1 Kasım 2021


56 yaşında
",12,16,Semra Dinçer
https://www.beyazperde.com/sanatcilar/sanatci-745904/,,,,,Cevahir Turan
https://www.beyazperde.com/sanatcilar/sanatci-823999/,,,5,13,Ahmet Yaşar Gümüş
https://www.beyazperde.com/sanatcilar/sanatci-979530/,,,,,Öykü Günay
https://www.beyazperde.com/sanatcilar/sanatci-607183/,,,11,11,Deniz Şen Hamzaoğlu
https://www.beyazperde.com/sanatcilar/sanatci-550527/,,,18,14,Keremcem Dürük
https://www.beyazperde.com/sanatcilar/sanatci-990069/,,,,,Umut Subaşı
https://www.beyazperde.com/sanatcilar/sanatci-24342/,,,45,9,Güngör Bayrak
https://www.beyazperde.com/sanatcilar/sanatci-891594/,,,,,Uğur Bayraktar
https://www.beyazperde.com/sanatcilar/sanatci-847907/,,,6,8,Selçuk Kılıç
https://www.beyazperde.com/sanatcilar/sanatci-490760/,"
1 Ocak 1948
","
Yaş 
75
",35,20,Metin Coşkun
https://www.beyazperde.com/sanatcilar/sanatci-922366/,,,,,Faruk Aran
https://www.beyazperde.com/sanatcilar/sanatci-547797/,,,12,14,Yüksel Ünal
https://www.beyazperde.com/sanatcilar/sanatci-960611/,"
1 Temmuz 1981
","
Yaş 
42
",6,7,Hakan Ağaoğlu
https://www.beyazperde.com/sanatcilar/sanatci-537090/,,,28,9,Melih Çardak
https://www.beyazperde.com/sanatcilar/sanatci-494967/,,,16,9,Çiğdem Batur Güzel
https://www.beyazperde.com/sanatcilar/sanatci-635075/,,,,,Yeşim Egemen
https://www.beyazperde.com/sanatcilar/sanatci-785846/,,,,,Kenan Öztürk
https://www.beyazperde.com/sanatcilar/sanatci-520625/,,,15,28,Mehmet Yiğit Alp
https://www.beyazperde.com/sanatcilar/sanatci-793920/,,,7,8,Ömer Faruk Yardımcı
https://www.beyazperde.com/sanatcilar/sanatci-526577/,,,,,Beyhan Saran
https://www.beyazperde.com/sanatcilar/sanatci-804293/,,,,,Nik Xelilaj
https://www.beyazperde.com/sanatcilar/sanatci-720558/,,,8,8,Musab Ekici
https://www.beyazperde.com/sanatcilar/sanatci-597576/,"
27 Mart 1972
","
Yaş 
51
",10,8,Sinan Demirer
https://www.beyazperde.com/sanatcilar/sanatci-949917/,,,,,Ali Kürşat Uzun
https://www.beyazperde.com/sanatcilar/sanatci-615692/,,,21,13,Orçun Sonat
https://www.beyazperde.com/sanatcilar/sanatci-517312/,,,,,Ercan Mehmet Erdem
https://www.beyazperde.com/sanatcilar/sanatci-740481/,,,,,İbrahim Öner
https://www.beyazperde.com/sanatcilar/sanatci-622435/,,,,,Emir Çiçek
https://www.beyazperde.com/sanatcilar/sanatci-452837/,"
17 Aralık 1947
","
Yaş 
76
",44,7,Eriş Akman
https://www.beyazperde.com/sanatcilar/sanatci-772204/,,,,,Alp Akar
https://www.beyazperde.com/sanatcilar/sanatci-699540/,,,,,Yücel Müştekin
https://www.beyazperde.com/sanatcilar/sanatci-881866/,,,4,16,Gürel Ünlüsoy
https://www.beyazperde.com/sanatcilar/sanatci-765565/,,,,,Levent Özdemir
https://www.beyazperde.com/sanatcilar/sanatci-517468/,,,16,10,Yeliz Akkaya
https://www.beyazperde.com/sanatcilar/sanatci-923397/,,,11,9,Furkan İnci
https://www.beyazperde.com/sanatcilar/sanatci-984097/,,,,,Cemal Alpan
https://www.beyazperde.com/sanatcilar/sanatci-526480/,,,25,14,Yıldız Asyalı
https://www.beyazperde.com/sanatcilar/sanatci-694821/,,,,,Mehmet Uğur
https://www.beyazperde.com/sanatcilar/sanatci-517313/,,,,,Emrah Serbes
https://www.beyazperde.com/sanatcilar/sanatci-698050/,,,4,4,Zeynep Buse Kale
https://www.beyazperde.com/sanatcilar/sanatci-520919/,,,18,11,Sedef Şahin
https://www.beyazperde.com/sanatcilar/sanatci-520809/,,,11,10,Bala Atabek
https://www.beyazperde.com/sanatcilar/sanatci-980449/,"
23 Ocak 1997
","
Yaş 
26
",4,6,Oğuz Taner Koçak
https://www.beyazperde.com/sanatcilar/sanatci-803471/,"
15 Mart 1992
","
Yaş 
31
",4,9,Ahmet Ünal
https://www.beyazperde.com/sanatcilar/sanatci-420760/,"
15 Eylül 1957
","
Ölümü 


2 Kasım 2022


65 yaşında
",17,40,Rıza Akın
https://www.beyazperde.com/sanatcilar/sanatci-812934/,,,,,Kübra Yıldız
https://www.beyazperde.com/sanatcilar/sanatci-530782/,"
5 Mart 1933
","
Ölümü 


15 Nisan 2000


67 yaşında
",24,23,Hayati Hamzaoğlu
https://www.beyazperde.com/sanatcilar/sanatci-240599/,"
23 Ağustos 1971
","
Yaş 
52
",16,16,Levent Can
https://www.beyazperde.com/sanatcilar/sanatci-520916/,"
26 Temmuz 1945
","
Ölümü 


25 Ağustos 2021


76 yaşında
",43,10,Metin Çekmez
https://www.beyazperde.com/sanatcilar/sanatci-504556/,,,14,15,Tevfik İnceoğlu
https://www.beyazperde.com/sanatcilar/sanatci-854422/,,,5,4,Emine Sergen Kazbek
https://www.beyazperde.com/sanatcilar/sanatci-668638/,"
27 Eylül 1988
","
Yaş 
35
",9,7,Ahmet Kayakesen
https://www.beyazperde.com/sanatcilar/sanatci-795482/,,,,,Ayşegül Yalçıner
https://www.beyazperde.com/sanatcilar/sanatci-847441/,,,,,Nez Demir
https://www.beyazperde.com/sanatcilar/sanatci-712029/,,,,,Doruk Özdemir
https://www.beyazperde.com/sanatcilar/sanatci-818445/,,,,,Sevcan Yaşar
https://www.beyazperde.com/sanatcilar/sanatci-1004715/,,,,,Eser Ağçalı
https://www.beyazperde.com/sanatcilar/sanatci-511041/,,,46,11,Celile Toyon
https://www.beyazperde.com/sanatcilar/sanatci-668631/,,,,,Buket Kahraman
https://www.beyazperde.com/sanatcilar/sanatci-835037/,,,,,Fırat Topkurur
https://www.beyazperde.com/sanatcilar/sanatci-676479/,,,,,Nevra Genelioğlu
https://www.beyazperde.com/sanatcilar/sanatci-965149/,,,,,Ahmet Kürşat Öçalan Öçalan
https://www.beyazperde.com/sanatcilar/sanatci-240598/,,,17,11,Volkan Cal
https://www.beyazperde.com/sanatcilar/sanatci-733053/,,,,,Özlem Aktaş
https://www.beyazperde.com/sanatcilar/sanatci-520558/,,,,,Murat Sarı
https://www.beyazperde.com/sanatcilar/sanatci-894299/,,,,,Ali Haşıl
https://www.beyazperde.com/sanatcilar/sanatci-915678/,,,,,Ahmet Yılmaz (2)
https://www.beyazperde.com/sanatcilar/sanatci-922/,"
4 Ekim 1953
","
Yaş 
70
",39,31,Tchéky Karyo
https://www.beyazperde.com/sanatcilar/sanatci-204225/,,,,,Eylem Kaftan
﻿https://www.beyazperde.com/sanatcilar/sanatci-510767/,,,15,12,Faruk Teber
https://www.beyazperde.com/sanatcilar/sanatci-508897/,"
26 Mayıs 1944
","
Ölümü 


1 Aralık 2023


79 yaşında
",31,9,Can Gürzap
https://www.beyazperde.com/sanatcilar/sanatci-603334/,,,10,4,Erdem Tepegöz
https://www.beyazperde.com/sanatcilar/sanatci-732275/,,,,,Mustafa Ak
https://www.beyazperde.com/sanatcilar/sanatci-700473/,,,,,Ayberk Aladar
https://www.beyazperde.com/sanatcilar/sanatci-668316/,,,24,33,Süheyl Egriboz
https://www.beyazperde.com/sanatcilar/sanatci-668645/,,,,,Pınar Akılveren
https://www.beyazperde.com/sanatcilar/sanatci-667914/,,,5,8,Onur Atilla
https://www.beyazperde.com/sanatcilar/sanatci-524328/,,,8,5,Taner Tunç
https://www.beyazperde.com/sanatcilar/sanatci-430392/,"
2 Ekim 1978
","
Yaş 
45
",15,16,Önder Açıkbaş
https://www.beyazperde.com/sanatcilar/sanatci-776994/,,,7,4,Deniz Gündoğdu
https://www.beyazperde.com/sanatcilar/sanatci-532936/,,,31,28,Neriman Köksal
https://www.beyazperde.com/sanatcilar/sanatci-890693/,,,,,Dilek Canbay
https://www.beyazperde.com/sanatcilar/sanatci-889943/,,,,,Göktuğ Yıldırım
https://www.beyazperde.com/sanatcilar/sanatci-955820/,"
13 Mayıs 1994
","
Yaş 
29
",5,6,Burak Vega
https://www.beyazperde.com/sanatcilar/sanatci-581369/,,,,,Beril Kayar
https://www.beyazperde.com/sanatcilar/sanatci-531004/,,,7,9,Leyla Göksun
https://www.beyazperde.com/sanatcilar/sanatci-788397/,,,,,Bedii Akın
https://www.beyazperde.com/sanatcilar/sanatci-693711/,,,15,16,Sabahat İzgü
https://www.beyazperde.com/sanatcilar/sanatci-953068/,,,,,Ekrem Sözen
https://www.beyazperde.com/sanatcilar/sanatci-838986/,"
2 Nisan 1981
","
Yaş 
42
",7,6,Erdal Bakır
https://www.beyazperde.com/sanatcilar/sanatci-170868/,"
12 Ocak 1994
","
Yaş 
29
",17,13,Elit İşcan
https://www.beyazperde.com/sanatcilar/sanatci-717753/,,,,,Tuğçe Aksum
https://www.beyazperde.com/sanatcilar/sanatci-466798/,"
7 Şubat 1971
","
Yaş 
52
",23,9,Kerem Kupacı
https://www.beyazperde.com/sanatcilar/sanatci-1016553/,,,,,Gülce Demirkaya
https://www.beyazperde.com/sanatcilar/sanatci-547492/,,,8,4,Erdal Ayna
https://www.beyazperde.com/sanatcilar/sanatci-821000/,,,,,Sinan Öztürk
https://www.beyazperde.com/sanatcilar/sanatci-863903/,,,,,Safa Sarı
https://www.beyazperde.com/sanatcilar/sanatci-783955/,,,,,Erhan Tuncer
https://www.beyazperde.com/sanatcilar/sanatci-896163/,,,,,İsmet Kazancıoğlu
https://www.beyazperde.com/sanatcilar/sanatci-520740/,,,,,Kamuran Süner
https://www.beyazperde.com/sanatcilar/sanatci-964279/,,,1,5,Raziye Sultan
https://www.beyazperde.com/sanatcilar/sanatci-892246/,,,4,4,Güney Kılınç
https://www.beyazperde.com/sanatcilar/sanatci-844843/,,,,,Birand Tunca
https://www.beyazperde.com/sanatcilar/sanatci-558603/,,,11,11,Süleyman Kabaali
https://www.beyazperde.com/sanatcilar/sanatci-808845/,,,,,Alper Kemal Alp
https://www.beyazperde.com/sanatcilar/sanatci-964542/,,,,,Ömer Aslan
https://www.beyazperde.com/sanatcilar/sanatci-1001526/,"
16 Aralık 1995
","
Yaş 
28
",5,6,Mert Şahin
https://www.beyazperde.com/sanatcilar/sanatci-459499/,,,25,10,İclal Aydın
https://www.beyazperde.com/sanatcilar/sanatci-918632/,,,3,4,Emre Bey
https://www.beyazperde.com/sanatcilar/sanatci-822420/,,,,,Gönül Genç
https://www.beyazperde.com/sanatcilar/sanatci-748902/,,,3,4,Mithat Can Özer
https://www.beyazperde.com/sanatcilar/sanatci-834646/,,,,,Emir Muhammed Aksoy
https://www.beyazperde.com/sanatcilar/sanatci-535465/,"
1 Haziran 1964
","
Yaş 
59
",11,9,Güneş Hayat
https://www.beyazperde.com/sanatcilar/sanatci-153924/,,,14,25,Gökhan Tiryaki
https://www.beyazperde.com/sanatcilar/sanatci-700194/,,,5,5,Eda Erol
https://www.beyazperde.com/sanatcilar/sanatci-129983/,"
13 Temmuz 1954
","
Yaş 
69
",37,6,Sezen Aksu
https://www.beyazperde.com/sanatcilar/sanatci-822094/,,,,,Sena Çakır
https://www.beyazperde.com/sanatcilar/sanatci-529149/,"
18 Ekim 1972
","
Yaş 
51
",20,14,Emre Karayel
https://www.beyazperde.com/sanatcilar/sanatci-762991/,,,60,13,Yavuz Karakaş
https://www.beyazperde.com/sanatcilar/sanatci-671206/,,,,,Banu Şahin
https://www.beyazperde.com/sanatcilar/sanatci-516779/,,,11,7,Emre Kızılırmak
https://www.beyazperde.com/sanatcilar/sanatci-552387/,"
8 Mayıs 1988
","
Yaş 
35
",12,20,Doğa Konakoğlu
https://www.beyazperde.com/sanatcilar/sanatci-543821/,,,12,13,Eren Hacısalihoğlu
https://www.beyazperde.com/sanatcilar/sanatci-853909/,,,,,Selim Demiratar
https://www.beyazperde.com/sanatcilar/sanatci-974766/,"
19 Haziran 2001
","
Yaş 
22
",11,4,Sefercan Tarlak
https://www.beyazperde.com/sanatcilar/sanatci-906758/,,,15,11,Serhat Bahadır
https://www.beyazperde.com/sanatcilar/sanatci-1005615/,,,,,Levent Onan
https://www.beyazperde.com/sanatcilar/sanatci-5058/,,,43,14,Ömer Kavur
https://www.beyazperde.com/sanatcilar/sanatci-505213/,,,13,9,Taylan Güner
https://www.beyazperde.com/sanatcilar/sanatci-771322/,,,,,Muhammet Kulu
https://www.beyazperde.com/sanatcilar/sanatci-990073/,,,,,İbrahim Arıcı
https://www.beyazperde.com/sanatcilar/sanatci-692773/,,,8,4,Feyza Civelek
https://www.beyazperde.com/sanatcilar/sanatci-430536/,,,9,5,Ethel Mulinas Araf
https://www.beyazperde.com/sanatcilar/sanatci-673720/,,,,,Uğur Tekin
https://www.beyazperde.com/sanatcilar/sanatci-1013548/,,,,,Yağmur Yüksel
https://www.beyazperde.com/sanatcilar/sanatci-528620/,"
17 Kasım 1970
","
Yaş 
53
",11,8,Birgül Ulusoy
https://www.beyazperde.com/sanatcilar/sanatci-495010/,,,41,21,Ümit Acar
https://www.beyazperde.com/sanatcilar/sanatci-811462/,,,,,Melih Değirmenci
https://www.beyazperde.com/sanatcilar/sanatci-169137/,,,35,20,Özay Fecht
https://www.beyazperde.com/sanatcilar/sanatci-537114/,,,,,Mert Baykal
https://www.beyazperde.com/sanatcilar/sanatci-993802/,,,,,Sevim Oyar
https://www.beyazperde.com/sanatcilar/sanatci-803739/,,,6,7,Ozan Dolunay
https://www.beyazperde.com/sanatcilar/sanatci-17273/,,,40,30,Orhan Oğuz
https://www.beyazperde.com/sanatcilar/sanatci-899594/,,,,,Ece İrtem
https://www.beyazperde.com/sanatcilar/sanatci-700843/,,,,,Ali Altuğ
https://www.beyazperde.com/sanatcilar/sanatci-962471/,,,9,23,Özhan Şahin
https://www.beyazperde.com/sanatcilar/sanatci-220688/,,,16,11,Murat Saraçoğlu
https://www.beyazperde.com/sanatcilar/sanatci-985639/,,,,,Mahmut Kırmızıgül
https://www.beyazperde.com/sanatcilar/sanatci-850029/,,,,,Nurdan Paksoy
https://www.beyazperde.com/sanatcilar/sanatci-883526/,,,,,Mehmet Küçükyılmaz
https://www.beyazperde.com/sanatcilar/sanatci-839114/,,,,,Nisan Aktaş
https://www.beyazperde.com/sanatcilar/sanatci-784454/,,,,,Ülkü Hilal Çiftçi
https://www.beyazperde.com/sanatcilar/sanatci-507649/,,,13,15,Halil Sezai Paracıkoğlu
https://www.beyazperde.com/sanatcilar/sanatci-955715/,,,15,13,Armağan Zengin
https://www.beyazperde.com/sanatcilar/sanatci-554505/,"
12 Mayıs 1986
","
Yaş 
37
",12,10,Nilay Erdönmez
https://www.beyazperde.com/sanatcilar/sanatci-534245/,"
8 Nisan 1984
","
Yaş 
39
",17,7,Meral Kaplan
https://www.beyazperde.com/sanatcilar/sanatci-892399/,,,,,Arzu Aydın
https://www.beyazperde.com/sanatcilar/sanatci-551756/,,,5,5,Duygu Paracıkoğlu
https://www.beyazperde.com/sanatcilar/sanatci-770266/,,,6,6,İlyas Özçakır
https://www.beyazperde.com/sanatcilar/sanatci-186573/,"
10 Mart 1974
","
Yaş 
49
",21,11,Mehmet Bilge Aslan
https://www.beyazperde.com/sanatcilar/sanatci-814122/,,,,,Ceren Yılmaz
https://www.beyazperde.com/sanatcilar/sanatci-789031/,,,,,Tan Çevik
https://www.beyazperde.com/sanatcilar/sanatci-15203/,,,39,6,Genco Erkal
https://www.beyazperde.com/sanatcilar/sanatci-747648/,,,,,Batuhan Begimgil
https://www.beyazperde.com/sanatcilar/sanatci-853154/,,,4,5,Erdem Kaynarca
https://www.beyazperde.com/sanatcilar/sanatci-515518/,"
8 Ekim 1978
","
Yaş 
45
",20,7,Dağhan Külegeç
https://www.beyazperde.com/sanatcilar/sanatci-519870/,,,17,15,Atilla Şendil
https://www.beyazperde.com/sanatcilar/sanatci-814679/,,,,,İnci Şen
https://www.beyazperde.com/sanatcilar/sanatci-847884/,,,,,Polen Emre
https://www.beyazperde.com/sanatcilar/sanatci-546330/,,,24,6,Şahin Çelik
https://www.beyazperde.com/sanatcilar/sanatci-513591/,"
1 Ocak 1966
","
Yaş 
57
",20,14,Yağmur Taylan
https://www.beyazperde.com/sanatcilar/sanatci-547949/,,,,,Serdar Deniz
https://www.beyazperde.com/sanatcilar/sanatci-959570/,,,,,Ali Demirtaş
https://www.beyazperde.com/sanatcilar/sanatci-727046/,,,,,Efecan Şenolsun
https://www.beyazperde.com/sanatcilar/sanatci-30493/,,,35,7,Kutluğ Ataman
https://www.beyazperde.com/sanatcilar/sanatci-747507/,,,11,6,Fatih Gülümser
https://www.beyazperde.com/sanatcilar/sanatci-759195/,,,,,Özgür Atkın
https://www.beyazperde.com/sanatcilar/sanatci-764476/,,,7,5,Tolga Demircan
https://www.beyazperde.com/sanatcilar/sanatci-440158/,,,21,25,Erdem Akakçe
https://www.beyazperde.com/sanatcilar/sanatci-527085/,,,,,Yaşar Uzel
https://www.beyazperde.com/sanatcilar/sanatci-177562/,"
1 Eylül 1967
","
Yaş 
56
",21,17,Kadir Çöpdemir
https://www.beyazperde.com/sanatcilar/sanatci-883660/,,,,,Merve Şeyma Zengin
https://www.beyazperde.com/sanatcilar/sanatci-805339/,,,5,6,Ayberk Çınar
https://www.beyazperde.com/sanatcilar/sanatci-784179/,,,,,Müge Uzel
https://www.beyazperde.com/sanatcilar/sanatci-899385/,,,,,Cemre Solmaz
https://www.beyazperde.com/sanatcilar/sanatci-699656/,,,9,7,Öykü Gürman
https://www.beyazperde.com/sanatcilar/sanatci-922600/,,,,,Nursena Yılmaz
https://www.beyazperde.com/sanatcilar/sanatci-894516/,,,,,Eylem Sezgin
https://www.beyazperde.com/sanatcilar/sanatci-597970/,,,,,Mina Nur Kaymas
https://www.beyazperde.com/sanatcilar/sanatci-441398/,,,20,10,Nurcan Eren
https://www.beyazperde.com/sanatcilar/sanatci-794134/,,,,,Özgür Meriç
https://www.beyazperde.com/sanatcilar/sanatci-827035/,,,8,8,Celal Ersöz
https://www.beyazperde.com/sanatcilar/sanatci-617732/,,,9,9,Şennur Nogaylar
https://www.beyazperde.com/sanatcilar/sanatci-877068/,,,,,Bilge Su Işık
https://www.beyazperde.com/sanatcilar/sanatci-548042/,,,28,8,Umur Turagay
https://www.beyazperde.com/sanatcilar/sanatci-850210/,,,5,5,Gökçen Usta
https://www.beyazperde.com/sanatcilar/sanatci-5062/,,,20,5,Hakan Tanfer
https://www.beyazperde.com/sanatcilar/sanatci-532940/,,,30,5,Nesli Çölgeçen
https://www.beyazperde.com/sanatcilar/sanatci-676187/,,,8,5,Bahadır Abşin
https://www.beyazperde.com/sanatcilar/sanatci-536890/,,,24,5,Kemal Ergüvenç
https://www.beyazperde.com/sanatcilar/sanatci-854421/,,,5,4,Şirin Giobbi
